timestamp,kpi_value
04/30/2018 04:45:00,475801
04/30/2018 05:00:00,473740
04/30/2018 05:15:00,472345
04/30/2018 05:30:00,483842
04/30/2018 05:45:00,486159
04/30/2018 06:00:00,486249
04/30/2018 06:15:00,492474
04/30/2018 06:30:00,502379
04/30/2018 06:45:00,505294
04/30/2018 07:00:00,508702
04/30/2018 07:15:00,518836
04/30/2018 07:30:00,522356
04/30/2018 07:45:00,520712
04/30/2018 08:00:00,530985
04/30/2018 08:15:00,532191
04/30/2018 08:30:00,532539
04/30/2018 08:45:00,536066
04/30/2018 09:00:00,542951
04/30/2018 09:15:00,539573
04/30/2018 09:30:00,542275
04/30/2018 09:45:00,547480
04/30/2018 10:00:00,546062
04/30/2018 10:15:00,542502
04/30/2018 10:30:00,552395
04/30/2018 10:45:00,549909
04/30/2018 11:00:00,548777
04/30/2018 11:15:00,549497
04/30/2018 11:30:00,552745
04/30/2018 11:45:00,548635
04/30/2018 12:00:00,548138
04/30/2018 12:15:00,550359
04/30/2018 12:30:00,545662
04/30/2018 12:45:00,543863
04/30/2018 13:00:00,550590
04/30/2018 13:15:00,546167
04/30/2018 13:30:00,544335
04/30/2018 13:45:00,543516
04/30/2018 14:00:00,546755
04/30/2018 14:15:00,542195
04/30/2018 14:30:00,542292
04/30/2018 14:45:00,545500
04/30/2018 15:00:00,542442
04/30/2018 15:15:00,539044
04/30/2018 15:30:00,546202
04/30/2018 15:45:00,540883
04/30/2018 16:00:00,542930
04/30/2018 16:15:00,543450
04/30/2018 16:30:00,543625
04/30/2018 16:45:00,541566
04/30/2018 17:00:00,545348
04/30/2018 17:15:00,546538
04/30/2018 17:30:00,544691
04/30/2018 17:45:00,542534
04/30/2018 18:00:00,547272
04/30/2018 18:15:00,540756
04/30/2018 18:30:00,542637
04/30/2018 18:45:00,541288
04/30/2018 19:00:00,542946
04/30/2018 19:15:00,539334
04/30/2018 19:30:00,539438
04/30/2018 19:45:00,538213
04/30/2018 20:00:00,536933
04/30/2018 20:15:00,532046
04/30/2018 20:30:00,536653
04/30/2018 20:45:00,528299
04/30/2018 21:00:00,526729
04/30/2018 21:15:00,525619
04/30/2018 21:30:00,522097
04/30/2018 21:45:00,516243
04/30/2018 22:00:00,515143
04/30/2018 22:15:00,513756
04/30/2018 22:30:00,506536
04/30/2018 22:45:00,501879
04/30/2018 23:00:00,505076
04/30/2018 23:15:00,496458
04/30/2018 23:30:00,491660
04/30/2018 23:45:00,493038
05/01/2018 00:00:00,490568
05/01/2018 00:15:00,483657
05/01/2018 00:30:00,482839
05/01/2018 00:45:00,485357
05/01/2018 01:00:00,478809
05/01/2018 01:15:00,475987
05/01/2018 01:30:00,481417
05/01/2018 01:45:00,475496
05/01/2018 02:00:00,473921
05/01/2018 02:15:00,476076
05/01/2018 02:30:00,475401
05/01/2018 02:45:00,472009
05/01/2018 03:00:00,472886
05/01/2018 03:15:00,477893
05/01/2018 03:30:00,473814
05/01/2018 03:45:00,472452
05/01/2018 04:00:00,479552
05/01/2018 04:15:00,471261
05/01/2018 04:30:00,469645
05/01/2018 04:45:00,475732
05/01/2018 05:00:00,476445
05/01/2018 05:15:00,474519
05/01/2018 05:30:00,479516
05/01/2018 05:45:00,490844
05/01/2018 06:00:00,487519
05/01/2018 06:15:00,490535
05/01/2018 06:30:00,503240
05/01/2018 06:45:00,503990
05/01/2018 07:00:00,507075
05/01/2018 07:15:00,515710
05/01/2018 07:30:00,522304
05/01/2018 07:45:00,521815
05/01/2018 08:00:00,525819
05/01/2018 08:15:00,535873
05/01/2018 08:30:00,534797
05/01/2018 08:45:00,537343
05/01/2018 09:00:00,546389
05/01/2018 09:15:00,542063
05/01/2018 09:30:00,545194
05/01/2018 09:45:00,548847
05/01/2018 10:00:00,553337
05/01/2018 10:15:00,550882
05/01/2018 10:30:00,550369
05/01/2018 10:45:00,556471
05/01/2018 11:00:00,554225
05/01/2018 11:15:00,552304
05/01/2018 11:30:00,558502
05/01/2018 11:45:00,552132
05/01/2018 12:00:00,552104
05/01/2018 12:15:00,552044
05/01/2018 12:30:00,554938
05/01/2018 12:45:00,550894
05/01/2018 13:00:00,551251
05/01/2018 13:15:00,551916
05/01/2018 13:30:00,549567
05/01/2018 13:45:00,546996
05/01/2018 14:00:00,554394
05/01/2018 14:15:00,548911
05/01/2018 14:30:00,548048
05/01/2018 14:45:00,551048
05/01/2018 15:00:00,552875
05/01/2018 15:15:00,546747
05/01/2018 15:30:00,547142
05/01/2018 15:45:00,550592
05/01/2018 16:00:00,546640
05/01/2018 16:15:00,546368
05/01/2018 16:30:00,550482
05/01/2018 16:45:00,547916
05/01/2018 17:00:00,545426
05/01/2018 17:15:00,548653
05/01/2018 17:30:00,548358
05/01/2018 17:45:00,543048
05/01/2018 18:00:00,543861
05/01/2018 18:15:00,545234
05/01/2018 18:30:00,540376
05/01/2018 18:45:00,539250
05/01/2018 19:00:00,544358
05/01/2018 19:15:00,539581
05/01/2018 19:30:00,536169
05/01/2018 19:45:00,537178
05/01/2018 20:00:00,536675
05/01/2018 20:15:00,530426
05/01/2018 20:30:00,529789
05/01/2018 20:45:00,529217
05/01/2018 21:00:00,522928
05/01/2018 21:15:00,519705
05/01/2018 21:30:00,521215
05/01/2018 21:45:00,514376
05/01/2018 22:00:00,509098
05/01/2018 22:15:00,507838
05/01/2018 22:30:00,504794
05/01/2018 22:45:00,496293
05/01/2018 23:00:00,496373
05/01/2018 23:15:00,493410
05/01/2018 23:30:00,486974
05/01/2018 23:45:00,485481
05/02/2018 00:00:00,486338
05/02/2018 00:15:00,480332
05/02/2018 00:30:00,476976
05/02/2018 00:45:00,478676
05/02/2018 01:00:00,477323
05/02/2018 01:15:00,472420
05/02/2018 01:30:00,474201
05/02/2018 01:45:00,475475
05/02/2018 02:00:00,471679
05/02/2018 02:15:00,470789
05/02/2018 02:30:00,473482
05/02/2018 02:45:00,471387
05/02/2018 03:00:00,470093
05/02/2018 03:15:00,472622
05/02/2018 03:30:00,473652
05/02/2018 03:45:00,470361
05/02/2018 04:00:00,472709
05/02/2018 04:15:00,471327
05/02/2018 04:30:00,467078
05/02/2018 04:45:00,471579
05/02/2018 05:00:00,476332
05/02/2018 05:15:00,474368
05/02/2018 05:30:00,478998
05/02/2018 05:45:00,490026
05/02/2018 06:00:00,491900
05/02/2018 06:15:00,496433
05/02/2018 06:30:00,506842
05/02/2018 06:45:00,514530
05/02/2018 07:00:00,515162
05/02/2018 07:15:00,522654
05/02/2018 07:30:00,529475
05/02/2018 07:45:00,527334
05/02/2018 08:00:00,528292
05/02/2018 08:15:00,533351
05/02/2018 08:30:00,532304
05/02/2018 08:45:00,529989
05/02/2018 09:00:00,534789
05/02/2018 09:15:00,533990
05/02/2018 09:30:00,532007
05/02/2018 09:45:00,533597
05/02/2018 10:00:00,539119
05/02/2018 10:15:00,533190
05/02/2018 10:30:00,532609
05/02/2018 10:45:00,538559
05/02/2018 11:00:00,538470
05/02/2018 11:15:00,536105
05/02/2018 11:30:00,543206
05/02/2018 11:45:00,540548
05/02/2018 12:00:00,535254
05/02/2018 12:15:00,534239
05/02/2018 12:30:00,538112
05/02/2018 12:45:00,531930
05/02/2018 13:00:00,530569
05/02/2018 13:15:00,535507
05/02/2018 13:30:00,533756
05/02/2018 13:45:00,529246
05/02/2018 14:00:00,533946
05/02/2018 14:15:00,532835
05/02/2018 14:30:00,528162
05/02/2018 14:45:00,530927
05/02/2018 15:00:00,533201
05/02/2018 15:15:00,527975
05/02/2018 15:30:00,529756
05/02/2018 15:45:00,534154
05/02/2018 16:00:00,532508
05/02/2018 16:15:00,529151
05/02/2018 16:30:00,534614
05/02/2018 16:45:00,536164
05/02/2018 17:00:00,535017
05/02/2018 17:15:00,536899
05/02/2018 17:30:00,541237
05/02/2018 17:45:00,534432
05/02/2018 18:00:00,535028
05/02/2018 18:15:00,537777
05/02/2018 18:30:00,533401
05/02/2018 18:45:00,528664
05/02/2018 19:00:00,531023
05/02/2018 19:15:00,528664
05/02/2018 19:30:00,522820
05/02/2018 19:45:00,521009
05/02/2018 20:00:00,524325
05/02/2018 20:15:00,517041
05/02/2018 20:30:00,516253
05/02/2018 20:45:00,516119
05/02/2018 21:00:00,512593
05/02/2018 21:15:00,508435
05/02/2018 21:30:00,507109
05/02/2018 21:45:00,505126
05/02/2018 22:00:00,498810
05/02/2018 22:15:00,496262
05/02/2018 22:30:00,495334
05/02/2018 22:45:00,487500
05/02/2018 23:00:00,484356
05/02/2018 23:15:00,483927
05/02/2018 23:30:00,479157
05/02/2018 23:45:00,475609
05/03/2018 00:00:00,475725
05/03/2018 00:15:00,473798
05/03/2018 00:30:00,469790
05/03/2018 00:45:00,470616
05/03/2018 01:00:00,470713
05/03/2018 01:15:00,466369
05/03/2018 01:30:00,466041
05/03/2018 01:45:00,468650
05/03/2018 02:00:00,465447
05/03/2018 02:15:00,463736
05/03/2018 02:30:00,464632
05/03/2018 02:45:00,465786
05/03/2018 03:00:00,462822
05/03/2018 03:15:00,465346
05/03/2018 03:30:00,467977
05/03/2018 03:45:00,464347
05/03/2018 04:00:00,465314
05/03/2018 04:15:00,464145
05/03/2018 04:30:00,461712
05/03/2018 04:45:00,465543
05/03/2018 05:00:00,468001
05/03/2018 05:15:00,469652
05/03/2018 05:30:00,471615
05/03/2018 05:45:00,480852
05/03/2018 06:00:00,485100
05/03/2018 06:15:00,488844
05/03/2018 06:30:00,497958
05/03/2018 06:45:00,507832
05/03/2018 07:00:00,508566
05/03/2018 07:15:00,514987
05/03/2018 07:30:00,520954
05/03/2018 07:45:00,520543
05/03/2018 08:00:00,522137
05/03/2018 08:15:00,525785
05/03/2018 08:30:00,525868
05/03/2018 08:45:00,524620
05/03/2018 09:00:00,526728
05/03/2018 09:15:00,527946
05/03/2018 09:30:00,526243
05/03/2018 09:45:00,527383
05/03/2018 10:00:00,531868
05/03/2018 10:15:00,527146
05/03/2018 10:30:00,528295
05/03/2018 10:45:00,532261
05/03/2018 11:00:00,534237
05/03/2018 11:15:00,532043
05/03/2018 11:30:00,536520
05/03/2018 11:45:00,535568
05/03/2018 12:00:00,532569
05/03/2018 12:15:00,530030
05/03/2018 12:30:00,532128
05/03/2018 12:45:00,528743
05/03/2018 13:00:00,527445
05/03/2018 13:15:00,529664
05/03/2018 13:30:00,529798
05/03/2018 13:45:00,526584
05/03/2018 14:00:00,528413
05/03/2018 14:15:00,527963
05/03/2018 14:30:00,527261
05/03/2018 14:45:00,526888
05/03/2018 15:00:00,530792
05/03/2018 15:15:00,528417
05/03/2018 15:30:00,528647
05/03/2018 15:45:00,531358
05/03/2018 16:00:00,532185
05/03/2018 16:15:00,530307
05/03/2018 16:30:00,532447
05/03/2018 16:45:00,534496
05/03/2018 17:00:00,535096
05/03/2018 17:15:00,533985
05/03/2018 17:30:00,538260
05/03/2018 17:45:00,537625
05/03/2018 18:00:00,534449
05/03/2018 18:15:00,535394
05/03/2018 18:30:00,535293
05/03/2018 18:45:00,530936
05/03/2018 19:00:00,533963
05/03/2018 19:15:00,531199
05/03/2018 19:30:00,528347
05/03/2018 19:45:00,526578
05/03/2018 20:00:00,529661
05/03/2018 20:15:00,525486
05/03/2018 20:30:00,522080
05/03/2018 20:45:00,523337
05/03/2018 21:00:00,521524
05/03/2018 21:15:00,514911
05/03/2018 21:30:00,513816
05/03/2018 21:45:00,509966
05/03/2018 22:00:00,506566
05/03/2018 22:15:00,501551
05/03/2018 22:30:00,501281
05/03/2018 22:45:00,496212
05/03/2018 23:00:00,489347
05/03/2018 23:15:00,488839
05/03/2018 23:30:00,485354
05/03/2018 23:45:00,480344
05/04/2018 00:00:00,487170
05/04/2018 00:15:00,474745
05/04/2018 00:30:00,471657
05/04/2018 00:45:00,470022
05/04/2018 01:00:00,478912
05/04/2018 01:15:00,468576
05/04/2018 01:30:00,466241
05/04/2018 01:45:00,474399
05/04/2018 02:00:00,466568
05/04/2018 02:15:00,465027
05/04/2018 02:30:00,471510
05/04/2018 02:45:00,463887
05/04/2018 03:00:00,464795
05/04/2018 03:15:00,465046
05/04/2018 03:30:00,474007
05/04/2018 03:45:00,467209
05/04/2018 04:00:00,466752
05/04/2018 04:15:00,471098
05/04/2018 04:30:00,464608
05/04/2018 04:45:00,467642
05/04/2018 05:00:00,475432
05/04/2018 05:15:00,470038
05/04/2018 05:30:00,476299
05/04/2018 05:45:00,483532
05/04/2018 06:00:00,492616
05/04/2018 06:15:00,491952
05/04/2018 06:30:00,500628
05/04/2018 06:45:00,512770
05/04/2018 07:00:00,510330
05/04/2018 07:15:00,516937
05/04/2018 07:30:00,527174
05/04/2018 07:45:00,522356
05/04/2018 08:00:00,523203
05/04/2018 08:15:00,527240
05/04/2018 08:30:00,531629
05/04/2018 08:45:00,525730
05/04/2018 09:00:00,526569
05/04/2018 09:15:00,533214
05/04/2018 09:30:00,528129
05/04/2018 09:45:00,528381
05/04/2018 10:00:00,537892
05/04/2018 10:15:00,527727
05/04/2018 10:30:00,529289
05/04/2018 10:45:00,533410
05/04/2018 11:00:00,538172
05/04/2018 11:15:00,533528
05/04/2018 11:30:00,535778
05/04/2018 11:45:00,540002
05/04/2018 12:00:00,532541
05/04/2018 12:15:00,529115
05/04/2018 12:30:00,535584
05/04/2018 12:45:00,527362
05/04/2018 13:00:00,527365
05/04/2018 13:15:00,529581
05/04/2018 13:30:00,532548
05/04/2018 13:45:00,527053
05/04/2018 14:00:00,527124
05/04/2018 14:15:00,530915
05/04/2018 14:30:00,526775
05/04/2018 14:45:00,526263
05/04/2018 15:00:00,534338
05/04/2018 15:15:00,528560
05/04/2018 15:30:00,528909
05/04/2018 15:45:00,532915
05/04/2018 16:00:00,534752
05/04/2018 16:15:00,532031
05/04/2018 16:30:00,534540
05/04/2018 16:45:00,541395
05/04/2018 17:00:00,538866
05/04/2018 17:15:00,538045
05/04/2018 17:30:00,545176
05/04/2018 17:45:00,538063
05/04/2018 18:00:00,538314
05/04/2018 18:15:00,539062
05/04/2018 18:30:00,541111
05/04/2018 18:45:00,535034
05/04/2018 19:00:00,536766
05/04/2018 19:15:00,537716
05/04/2018 19:30:00,531889
05/04/2018 19:45:00,529673
05/04/2018 20:00:00,535320
05/04/2018 20:15:00,525853
05/04/2018 20:30:00,527025
05/04/2018 20:45:00,525452
05/04/2018 21:00:00,525852
05/04/2018 21:15:00,518148
05/04/2018 21:30:00,517589
05/04/2018 21:45:00,516805
05/04/2018 22:00:00,510281
05/04/2018 22:15:00,504769
05/04/2018 22:30:00,507506
05/04/2018 22:45:00,497600
05/04/2018 23:00:00,495605
05/04/2018 23:15:00,492598
05/04/2018 23:30:00,491343
05/04/2018 23:45:00,485749
05/05/2018 00:00:00,484616
05/05/2018 00:15:00,482680
05/05/2018 00:30:00,477545
05/05/2018 00:45:00,476157
05/05/2018 01:00:00,477747
05/05/2018 01:15:00,471976
05/05/2018 01:30:00,473363
05/05/2018 01:45:00,471603
05/05/2018 02:00:00,473017
05/05/2018 02:15:00,469933
05/05/2018 02:30:00,469984
05/05/2018 02:45:00,471381
05/05/2018 03:00:00,468647
05/05/2018 03:15:00,470301
05/05/2018 03:30:00,473423
05/05/2018 03:45:00,469792
05/05/2018 04:00:00,471464
05/05/2018 04:15:00,466909
05/05/2018 04:30:00,469201
05/05/2018 04:45:00,470479
05/05/2018 05:00:00,472053
05/05/2018 05:15:00,474335
05/05/2018 05:30:00,475551
05/05/2018 05:45:00,484290
05/05/2018 06:00:00,488116
05/05/2018 06:15:00,489336
05/05/2018 06:30:00,497556
05/05/2018 06:45:00,502787
05/05/2018 07:00:00,509524
05/05/2018 07:15:00,512686
05/05/2018 07:30:00,519373
05/05/2018 07:45:00,522220
05/05/2018 08:00:00,521439
05/05/2018 08:15:00,526834
05/05/2018 08:30:00,529658
05/05/2018 08:45:00,528430
05/05/2018 09:00:00,532656
05/05/2018 09:15:00,532380
05/05/2018 09:30:00,535527
05/05/2018 09:45:00,533628
05/05/2018 10:00:00,537962
05/05/2018 10:15:00,536810
05/05/2018 10:30:00,536854
05/05/2018 10:45:00,540435
05/05/2018 11:00:00,543980
05/05/2018 11:15:00,539584
05/05/2018 11:30:00,544293
05/05/2018 11:45:00,542216
05/05/2018 12:00:00,541750
05/05/2018 12:15:00,538530
05/05/2018 12:30:00,540073
05/05/2018 12:45:00,539249
05/05/2018 13:00:00,537116
05/05/2018 13:15:00,539032
05/05/2018 13:30:00,539458
05/05/2018 13:45:00,532327
05/05/2018 14:00:00,536632
05/05/2018 14:15:00,534259
05/05/2018 14:30:00,535715
05/05/2018 14:45:00,533935
05/05/2018 15:00:00,537897
05/05/2018 15:15:00,536185
05/05/2018 15:30:00,533825
05/05/2018 15:45:00,537998
05/05/2018 16:00:00,541123
05/05/2018 16:15:00,535228
05/05/2018 16:30:00,540661
05/05/2018 16:45:00,540766
05/05/2018 17:00:00,544252
05/05/2018 17:15:00,541766
05/05/2018 17:30:00,543517
05/05/2018 17:45:00,543339
05/05/2018 18:00:00,540010
05/05/2018 18:15:00,540272
05/05/2018 18:30:00,542374
05/05/2018 18:45:00,535603
05/05/2018 19:00:00,539952
05/05/2018 19:15:00,536682
05/05/2018 19:30:00,535775
05/05/2018 19:45:00,531367
05/05/2018 20:00:00,532813
05/05/2018 20:15:00,529533
05/05/2018 20:30:00,525609
05/05/2018 20:45:00,526242
05/05/2018 21:00:00,526121
05/05/2018 21:15:00,517769
05/05/2018 21:30:00,518090
05/05/2018 21:45:00,513974
05/05/2018 22:00:00,512454
05/05/2018 22:15:00,507371
05/05/2018 22:30:00,505447
05/05/2018 22:45:00,501713
05/05/2018 23:00:00,497381
05/05/2018 23:15:00,494730
05/05/2018 23:30:00,492371
05/05/2018 23:45:00,487258
05/06/2018 00:00:00,486394
05/06/2018 00:15:00,483025
05/06/2018 00:30:00,482281
05/06/2018 00:45:00,479328
05/06/2018 01:00:00,479275
05/06/2018 01:15:00,478858
05/06/2018 01:30:00,475867
05/06/2018 01:45:00,475222
05/06/2018 02:00:00,476967
05/06/2018 02:15:00,472722
05/06/2018 02:30:00,471819
05/06/2018 02:45:00,472664
05/06/2018 03:00:00,473785
05/06/2018 03:15:00,474497
05/06/2018 03:30:00,475096
05/06/2018 03:45:00,475792
05/06/2018 04:00:00,474703
05/06/2018 04:15:00,469959
05/06/2018 04:30:00,471731
05/06/2018 04:45:00,473570
05/06/2018 05:00:00,474441
05/06/2018 05:15:00,475689
05/06/2018 05:30:00,481446
05/06/2018 05:45:00,486653
05/06/2018 06:00:00,488630
05/06/2018 06:15:00,493896
05/06/2018 06:30:00,499891
05/06/2018 06:45:00,503587
05/06/2018 07:00:00,509854
05/06/2018 07:15:00,514302
05/06/2018 07:30:00,519098
05/06/2018 07:45:00,519788
05/06/2018 08:00:00,524866
05/06/2018 08:15:00,529703
05/06/2018 08:30:00,527095
05/06/2018 08:45:00,531659
05/06/2018 09:00:00,534461
05/06/2018 09:15:00,533919
05/06/2018 09:30:00,537990
05/06/2018 09:45:00,536490
05/06/2018 10:00:00,541197
05/06/2018 10:15:00,538370
05/06/2018 10:30:00,540334
05/06/2018 10:45:00,542767
05/06/2018 11:00:00,543890
05/06/2018 11:15:00,543524
05/06/2018 11:30:00,547723
05/06/2018 11:45:00,544523
05/06/2018 12:00:00,542422
05/06/2018 12:15:00,541565
05/06/2018 12:30:00,543518
05/06/2018 12:45:00,537116
05/06/2018 13:00:00,540558
05/06/2018 13:15:00,539433
05/06/2018 13:30:00,539711
05/06/2018 13:45:00,535239
05/06/2018 14:00:00,538936
05/06/2018 14:15:00,536339
05/06/2018 14:30:00,536012
05/06/2018 14:45:00,535696
05/06/2018 15:00:00,538770
05/06/2018 15:15:00,533976
05/06/2018 15:30:00,537592
05/06/2018 15:45:00,537204
05/06/2018 16:00:00,537233
05/06/2018 16:15:00,535335
05/06/2018 16:30:00,539141
05/06/2018 16:45:00,538287
05/06/2018 17:00:00,537909
05/06/2018 17:15:00,537463
05/06/2018 17:30:00,540741
05/06/2018 17:45:00,535808
05/06/2018 18:00:00,535928
05/06/2018 18:15:00,536207
05/06/2018 18:30:00,533030
05/06/2018 18:45:00,532352
05/06/2018 19:00:00,535072
05/06/2018 19:15:00,534355
05/06/2018 19:30:00,530880
05/06/2018 19:45:00,529405
05/06/2018 20:00:00,530180
05/06/2018 20:15:00,523124
05/06/2018 20:30:00,524032
05/06/2018 20:45:00,522719
05/06/2018 21:00:00,518073
05/06/2018 21:15:00,515932
05/06/2018 21:30:00,515070
05/06/2018 21:45:00,511162
05/06/2018 22:00:00,505877
05/06/2018 22:15:00,503395
05/06/2018 22:30:00,502590
05/06/2018 22:45:00,494935
05/06/2018 23:00:00,493094
05/06/2018 23:15:00,490960
05/06/2018 23:30:00,486112
05/06/2018 23:45:00,483921
05/07/2018 00:00:00,482458
05/07/2018 00:15:00,478892
05/07/2018 00:30:00,475994
05/07/2018 00:45:00,475903
05/07/2018 01:00:00,474929
05/07/2018 01:15:00,470170
05/07/2018 01:30:00,470724
05/07/2018 01:45:00,471626
05/07/2018 02:00:00,470345
05/07/2018 02:15:00,469281
05/07/2018 02:30:00,469676
05/07/2018 02:45:00,467969
05/07/2018 03:00:00,466371
05/07/2018 03:15:00,471000
05/07/2018 03:30:00,471588
05/07/2018 03:45:00,468684
05/07/2018 04:00:00,470597
05/07/2018 04:15:00,467861
05/07/2018 04:30:00,466617
05/07/2018 04:45:00,470356
05/07/2018 05:00:00,472840
05/07/2018 05:15:00,472697
05/07/2018 05:30:00,476371
05/07/2018 05:45:00,487179
05/07/2018 06:00:00,488291
05/07/2018 06:15:00,492355
05/07/2018 06:30:00,504118
05/07/2018 06:45:00,509982
05/07/2018 07:00:00,514187
05/07/2018 07:15:00,520640
05/07/2018 07:30:00,526111
05/07/2018 07:45:00,525003
05/07/2018 08:00:00,526516
05/07/2018 08:15:00,531921
05/07/2018 08:30:00,529736
05/07/2018 08:45:00,527430
05/07/2018 09:00:00,533328
05/07/2018 09:15:00,530618
05/07/2018 09:30:00,529063
05/07/2018 09:45:00,531559
05/07/2018 10:00:00,534656
05/07/2018 10:15:00,528882
05/07/2018 10:30:00,531346
05/07/2018 10:45:00,536050
05/07/2018 11:00:00,534840
05/07/2018 11:15:00,534085
05/07/2018 11:30:00,541852
05/07/2018 11:45:00,536556
05/07/2018 12:00:00,533995
05/07/2018 12:15:00,533781
05/07/2018 12:30:00,533303
05/07/2018 12:45:00,529313
05/07/2018 13:00:00,530276
05/07/2018 13:15:00,534098
05/07/2018 13:30:00,530893
05/07/2018 13:45:00,528102
05/07/2018 14:00:00,533736
05/07/2018 14:15:00,531503
05/07/2018 14:30:00,529990
05/07/2018 14:45:00,530274
05/07/2018 15:00:00,532226
05/07/2018 15:15:00,529515
05/07/2018 15:30:00,531227
05/07/2018 15:45:00,535771
05/07/2018 16:00:00,535676
05/07/2018 16:15:00,533423
05/07/2018 16:30:00,537268
05/07/2018 16:45:00,537458
05/07/2018 17:00:00,538406
05/07/2018 17:15:00,539848
05/07/2018 17:30:00,543281
05/07/2018 17:45:00,538250
05/07/2018 18:00:00,537097
05/07/2018 18:15:00,539243
05/07/2018 18:30:00,537455
05/07/2018 18:45:00,532222
05/07/2018 19:00:00,535407
05/07/2018 19:15:00,532982
05/07/2018 19:30:00,527980
05/07/2018 19:45:00,527975
05/07/2018 20:00:00,528864
05/07/2018 20:15:00,524755
05/07/2018 20:30:00,521462
05/07/2018 20:45:00,522711
05/07/2018 21:00:00,520118
05/07/2018 21:15:00,512792
05/07/2018 21:30:00,515045
05/07/2018 21:45:00,510964
05/07/2018 22:00:00,506379
05/07/2018 22:15:00,503632
05/07/2018 22:30:00,501467
05/07/2018 22:45:00,495048
05/07/2018 23:00:00,492958
05/07/2018 23:15:00,491013
05/07/2018 23:30:00,486125
05/07/2018 23:45:00,481441
05/08/2018 00:00:00,485699
05/08/2018 00:15:00,477819
05/08/2018 00:30:00,474315
05/08/2018 00:45:00,477665
05/08/2018 01:00:00,475045
05/08/2018 01:15:00,470450
05/08/2018 01:30:00,471639
05/08/2018 01:45:00,473192
05/08/2018 02:00:00,471405
05/08/2018 02:15:00,467046
05/08/2018 02:30:00,472291
05/08/2018 02:45:00,467431
05/08/2018 03:00:00,467374
05/08/2018 03:15:00,471835
05/08/2018 03:30:00,471713
05/08/2018 03:45:00,468527
05/08/2018 04:00:00,471955
05/08/2018 04:15:00,469243
05/08/2018 04:30:00,467440
05/08/2018 04:45:00,469417
05/08/2018 05:00:00,474671
05/08/2018 05:15:00,473343
05/08/2018 05:30:00,475900
05/08/2018 05:45:00,488590
05/08/2018 06:00:00,489279
05/08/2018 06:15:00,492165
05/08/2018 06:30:00,504682
05/08/2018 06:45:00,511606
05/08/2018 07:00:00,513957
05/08/2018 07:15:00,520233
05/08/2018 07:30:00,528545
05/08/2018 07:45:00,526372
05/08/2018 08:00:00,527068
05/08/2018 08:15:00,533417
05/08/2018 08:30:00,531118
05/08/2018 08:45:00,527490
05/08/2018 09:00:00,533547
05/08/2018 09:15:00,531476
05/08/2018 09:30:00,531162
05/08/2018 09:45:00,530952
05/08/2018 10:00:00,537194
05/08/2018 10:15:00,530610
05/08/2018 10:30:00,531863
05/08/2018 10:45:00,538616
05/08/2018 11:00:00,535111
05/08/2018 11:15:00,534675
05/08/2018 11:30:00,542921
05/08/2018 11:45:00,536605
05/08/2018 12:00:00,534849
05/08/2018 12:15:00,532574
05/08/2018 12:30:00,535081
05/08/2018 12:45:00,530112
05/08/2018 13:00:00,530519
05/08/2018 13:15:00,533209
05/08/2018 13:30:00,531379
05/08/2018 13:45:00,527944
05/08/2018 14:00:00,532986
05/08/2018 14:15:00,529297
05/08/2018 14:30:00,528315
05/08/2018 14:45:00,527969
05/08/2018 15:00:00,531838
05/08/2018 15:15:00,527951
05/08/2018 15:30:00,528127
05/08/2018 15:45:00,532464
05/08/2018 16:00:00,531999
05/08/2018 16:15:00,529975
05/08/2018 16:30:00,535146
05/08/2018 16:45:00,536899
05/08/2018 17:00:00,537829
05/08/2018 17:15:00,537749
05/08/2018 17:30:00,542232
05/08/2018 17:45:00,539656
05/08/2018 18:00:00,538758
05/08/2018 18:15:00,539628
05/08/2018 18:30:00,537771
05/08/2018 18:45:00,535270
05/08/2018 19:00:00,537697
05/08/2018 19:15:00,534917
05/08/2018 19:30:00,532344
05/08/2018 19:45:00,530743
05/08/2018 20:00:00,532078
05/08/2018 20:15:00,525234
05/08/2018 20:30:00,525006
05/08/2018 20:45:00,524726
05/08/2018 21:00:00,521526
05/08/2018 21:15:00,517143
05/08/2018 21:30:00,517027
05/08/2018 21:45:00,511760
05/08/2018 22:00:00,507886
05/08/2018 22:15:00,503605
05/08/2018 22:30:00,502905
05/08/2018 22:45:00,496186
05/08/2018 23:00:00,491521
05/08/2018 23:15:00,490844
05/08/2018 23:30:00,485449
05/08/2018 23:45:00,482279
05/09/2018 00:00:00,481772
05/09/2018 00:15:00,477436
05/09/2018 00:30:00,475533
05/09/2018 00:45:00,472748
05/09/2018 01:00:00,474433
05/09/2018 01:15:00,471871
05/09/2018 01:30:00,469601
05/09/2018 01:45:00,472455
05/09/2018 02:00:00,471023
05/09/2018 02:15:00,467394
05/09/2018 02:30:00,468877
05/09/2018 02:45:00,470728
05/09/2018 03:00:00,467789
05/09/2018 03:15:00,466659
05/09/2018 03:30:00,473098
05/09/2018 03:45:00,470415
05/09/2018 04:00:00,468209
05/09/2018 04:15:00,468963
05/09/2018 04:30:00,468053
05/09/2018 04:45:00,469811
05/09/2018 05:00:00,471670
05/09/2018 05:15:00,475874
05/09/2018 05:30:00,478646
05/09/2018 05:45:00,485249
05/09/2018 06:00:00,492132
05/09/2018 06:15:00,495689
05/09/2018 06:30:00,503789
05/09/2018 06:45:00,514421
05/09/2018 07:00:00,516891
